Participant_ID,Entry_Date,Prompt,Response_Text,Emotion_Label,Sentiment_Score,Word_Count,Theme_Code,Device_Used,Environment,Follow_Up_Flag
P0804,2024-01-04,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.6910487648952288,618.0,Performance,Mobile,Home,0.0
P0805,2024-01-28,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,1.0,49.0,,Desktop,Office,0.0
P0806,2024-01-12,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.31751120533386396,22.0,Aesthetics,Mobile,Other,0.0
P0807,2024-01-04,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,-0.07306090589530158,194.0,Usability,Mobile,Other,0.0
P0808,2024-01-17,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.2388901336089313,165.0,Emotional_Response,Tablet,Other,0.0
P0809,2024-01-14,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,-0.24505325001139971,52.0,Value,Mobile,Office,1.0
P0810,2024-01-04,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-0.9332630258425073,60.0,Emotional_Response,,Other,0.0
P0811,2024-01-10,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.019395880140775094,8.0,Emotional_Response,Tablet,Other,0.0
P0812,2024-01-12,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.7862738242193529,116.0,Performance,Mobile,Transit,0.0
P0813,2024-01-23,Morning_Routine,,Negative,-1.0,24.0,Usability,Mobile,Other,0.0
P0814,2024-01-13,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.29224916307238386,191.0,Aesthetics,Mobile,Office,0.0
P0815,2024-01-25,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.18853737100967632,46.0,Usability,Tablet,Office,1.0
P0816,2024-01-27,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.6817522764121327,77.0,Value,Tablet,Transit,1.0
P0817,2024-01-18,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,,16.0,Emotional_Response,Tablet,Other,0.0
P0818,2024-01-13,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.696290504399603,133.0,Value,Desktop,Office,0.0
P0819,2024-01-23,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.41686301736145964,113.0,Emotional_Response,Tablet,Transit,0.0
P0820,2024-01-01,Weekly_Summary,Experienced some lag during peak hours.,Positive,1.0,31.0,Usability,Desktop,Other,0.0
P0821,2024-01-09,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.8032407299540701,69.0,Performance,Desktop,Office,0.0
P0822,2024-01-21,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.4193981204307855,53.0,Emotional_Response,Tablet,Other,0.0
P0823,2024-01-28,Evening_Reflection,,Negative,-0.7600451908936544,30.0,Performance,Desktop,Office,0.0
P0824,2024-01-11,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.05921595435765995,63.0,Aesthetics,Tablet,Transit,0.0
P0825,2024-01-08,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.05286164324695419,63.0,Value,Tablet,Other,0.0
P0826,2024-01-15,Weekly_Summary,Frustrated with the number of steps required.,Positive,0.7527185889802235,49.0,Usability,Mobile,Other,0.0
P0827,2024-01-23,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,0.1029500700230789,8.0,Value,Desktop,Other,0.0
P0828,2024-01-29,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,1.0,35.0,Aesthetics,Mobile,Other,0.0
P0829,2024-01-18,Weekly_Summary,Experienced some lag during peak hours.,Positive,1.0,118.0,Value,Desktop,Other,1.0
P0830,2024-01-07,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.46726686730600214,36.0,Aesthetics,Mobile,Other,0.0
P0831,2024-01-19,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.7545492621685848,11.0,Usability,Mobile,Home,0.0
P0832,2024-01-15,Morning_Routine,,Mixed,-0.17824126206965896,38.0,Value,Mobile,Transit,0.0
P0833,2024-01-28,Afternoon_Activity,,Neutral,0.31344803733397075,49.0,Performance,Desktop,Transit,0.0
P0834,2024-01-27,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.6674747567556751,71.0,Usability,Desktop,Home,0.0
P0835,2024-01-24,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.05192319263800698,27.0,Usability,Mobile,Other,0.0
P0836,2024-01-24,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.23307970664266106,79.0,Aesthetics,Tablet,Transit,0.0
P0837,2024-01-23,Evening_Reflection,The design is visually appealing but functionality needs work.,Neutral,0.11038970362265837,76.0,Emotional_Response,Mobile,Other,0.0
P0838,2024-01-08,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.5480889611978784,37.0,Value,Desktop,Transit,0.0
P0839,2024-01-02,Weekly_Summary,Experienced some lag during peak hours.,Negative,-1.0,51.0,Value,Tablet,Office,0.0
P0840,2024-01-30,Weekly_Summary,Experienced some lag during peak hours.,Neutral,,49.0,Emotional_Response,Desktop,Other,0.0
P0841,2024-01-06,Afternoon_Activity,,Positive,0.856833809605359,24.0,Performance,Mobile,Home,1.0
P0842,2024-01-18,Morning_Routine,Experienced some lag during peak hours.,Negative,-1.0,,Value,Mobile,Office,1.0
P0843,2024-01-20,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,-0.31215963128054075,62.0,Usability,Mobile,Office,1.0
P0844,2024-01-20,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-0.742663291196231,61.0,Emotional_Response,Mobile,Other,1.0
P0845,2024-01-01,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,-0.5145577680330133,,Aesthetics,Desktop,Home,0.0
P0846,2024-01-13,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.5276581796076449,47.0,Aesthetics,Desktop,Transit,0.0
P0847,2024-01-13,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.6427461127588932,51.0,Emotional_Response,Mobile,Office,0.0
P0848,2024-01-02,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,-0.30025087275872164,102.0,Emotional_Response,Desktop,Other,0.0
P0849,2024-01-11,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.12940478393309132,15.0,Aesthetics,Mobile,Office,0.0
P0850,2024-01-14,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.040843788576428154,11.0,Value,Desktop,Office,0.0
P0851,2024-01-19,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.6394319144115523,15.0,Usability,Desktop,Transit,0.0
P0852,2024-01-21,Weekly_Summary,Experienced some lag during peak hours.,Positive,0.4934083615675755,40.0,Value,Tablet,Transit,0.0
P0853,2024-01-25,Evening_Reflection,Frustrated with the number of steps required.,Neutral,-0.38104966072450885,16.0,Usability,Tablet,Home,0.0
P0854,2024-01-22,Morning_Routine,,Negative,-1.0,147.0,Emotional_Response,Mobile,Home,0.0
P0855,2024-01-14,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.34829971390440306,102.0,Aesthetics,Tablet,Other,0.0
P0856,2024-01-22,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,-0.12882691797348467,36.0,Value,Mobile,Other,0.0
P0857,2024-01-04,Evening_Reflection,Experienced some lag during peak hours.,Neutral,0.1793647646724782,86.0,Usability,Mobile,Office,0.0
P0858,2024-01-19,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,0.1582128323411648,46.0,Value,Desktop,Home,0.0
P0859,2024-01-24,Evening_Reflection,Frustrated with the number of steps required.,Negative,-1.0,58.0,,Desktop,Home,0.0
P0860,2024-01-05,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.1875559903483405,29.0,Value,Tablet,Home,0.0
P0861,2024-01-30,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,0.906173754669038,37.0,Performance,Mobile,Office,0.0
P0862,2024-01-02,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.17366513684888985,60.0,Emotional_Response,Desktop,Other,0.0
P0863,2024-01-25,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.34440925249050747,65.0,Emotional_Response,Desktop,Home,1.0
P0864,2024-01-22,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.6201972590243304,22.0,Aesthetics,Desktop,Transit,0.0
P0865,2024-01-15,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.46561027427142565,47.0,Value,Desktop,Other,1.0
P0866,2024-01-30,Evening_Reflection,Frustrated with the number of steps required.,Neutral,0.1915470709243805,47.0,Performance,Desktop,Home,0.0
,2024-01-21,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.6447881351353769,110.0,Value,Mobile,Home,0.0
P0868,2024-01-11,Weekly_Summary,Experienced some lag during peak hours.,Mixed,-0.5225382536624773,20.0,Emotional_Response,Desktop,Home,0.0
P0869,2024-01-02,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.6572565527737007,82.0,Value,,Other,0.0
P0870,2024-01-16,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.4017222601987895,43.0,Emotional_Response,Tablet,Transit,0.0
P0871,2024-01-13,Afternoon_Activity,Frustrated with the number of steps required.,Positive,0.8355112446124624,85.0,Value,Desktop,Home,0.0
P0872,2024-01-19,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.7222277658363154,18.0,Value,Mobile,Office,0.0
P0873,2024-01-12,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.2821446382304376,44.0,Usability,Tablet,Home,0.0
P0874,2024-01-20,,Experienced some lag during peak hours.,Neutral,0.1471882958304322,46.0,Performance,Desktop,Office,0.0
P0875,2024-01-10,Weekly_Summary,Frustrated with the number of steps required.,Neutral,0.20322818639010914,21.0,Value,Desktop,Transit,0.0
P0876,2024-01-24,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.23375246057687848,56.0,Emotional_Response,Mobile,Office,0.0
P0877,2024-01-12,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.16221483094074288,22.0,Usability,Tablet,,0.0
P0878,2024-01-20,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.9145831396919233,210.0,Performance,Mobile,Home,0.0
P0879,2024-01-08,Weekly_Summary,Frustrated with the number of steps required.,Negative,-1.0,167.0,Usability,Tablet,Office,1.0
P0880,2024-01-26,Weekly_Summary,Frustrated with the number of steps required.,Neutral,0.16914165572278617,13.0,Emotional_Response,Mobile,Transit,0.0
P0881,2024-01-30,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.20228771355380076,36.0,Usability,Tablet,Office,1.0
P0882,2024-01-16,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.5679508972692449,50.0,Value,Mobile,Office,0.0
P0883,2024-01-11,Morning_Routine,Experienced some lag during peak hours.,Mixed,-1.0,43.0,Emotional_Response,Mobile,Home,0.0
P0884,2024-01-12,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.4212928656546517,8.0,Value,Desktop,,0.0
,2024-01-11,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.2824642297568482,70.0,Usability,Desktop,Office,0.0
P0886,2024-01-06,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,1.0,29.0,Performance,Desktop,Home,0.0
P0887,2024-01-01,Morning_Routine,Experienced some lag during peak hours.,Mixed,-0.25929377622046734,48.0,Value,Mobile,Transit,0.0
P0888,2024-01-05,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.08554363281581956,26.0,Usability,Desktop,Other,1.0
P0889,2024-01-09,Morning_Routine,Experienced some lag during peak hours.,Positive,0.1465222031216836,235.0,Emotional_Response,Mobile,Home,0.0
P0890,2024-01-11,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.685161591395115,159.0,Performance,Tablet,Home,1.0
P0891,2024-01-20,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,-0.9247681500265492,46.0,Performance,Tablet,Office,0.0
P0892,,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.43090255430687174,98.0,Value,Desktop,Other,0.0
P0893,2024-01-08,Afternoon_Activity,Experienced some lag during peak hours.,Positive,1.0,53.0,Value,Desktop,Transit,0.0
P0894,2024-01-10,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.6439063555031855,46.0,Emotional_Response,Mobile,Home,0.0
P0895,2024-01-15,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.6638504561948103,20.0,Emotional_Response,Desktop,Transit,0.0
P0896,2024-01-27,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-1.0,20.0,Emotional_Response,Mobile,Home,1.0
P0897,2024-01-15,Morning_Routine,Experienced some lag during peak hours.,Positive,0.7176888895283097,270.0,Performance,Mobile,Home,0.0
P0898,2024-01-13,Morning_Routine,"Overall positive experience, would recommend.",Mixed,-0.1969986397157125,73.0,Emotional_Response,Tablet,Office,0.0
P0899,2024-01-15,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.5740035678200373,157.0,Emotional_Response,Desktop,Other,0.0
P0900,2024-01-27,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.10366757436445528,25.0,Emotional_Response,Desktop,Office,0.0
P0901,2024-01-21,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.49871124839992903,217.0,Aesthetics,Tablet,Other,0.0
P0902,2024-01-05,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,0.36365423946137315,34.0,Value,Mobile,Home,0.0
P0903,2024-01-05,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,0.1512734990006104,54.0,Aesthetics,Tablet,Office,0.0
P0904,2024-01-24,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.9369492900487135,46.0,Usability,Tablet,Other,1.0
P0905,2024-01-24,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,-0.23276089703818545,36.0,Performance,Tablet,Home,1.0
P0906,2024-01-08,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.593998503133163,101.0,Emotional_Response,Mobile,Other,0.0
P0907,2024-01-28,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,-0.7733392080278627,39.0,Usability,Mobile,,0.0
P0908,2024-01-23,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,0.17023207622018283,38.0,Value,Tablet,Other,0.0
P0909,2024-01-01,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.8671959388576272,40.0,Value,Mobile,Office,1.0
P0910,2024-01-17,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,0.03653131428313083,31.0,Performance,Mobile,Home,0.0
P0911,2024-01-23,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.5046987755185954,77.0,Usability,Tablet,Transit,0.0
P0912,2024-01-14,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.5095677375416583,347.0,Aesthetics,Tablet,Home,1.0
P0913,2024-01-23,Afternoon_Activity,Experienced some lag during peak hours.,Negative,-0.7290067356450015,147.0,Performance,Tablet,Home,0.0
P0914,2024-01-27,Morning_Routine,Frustrated with the number of steps required.,Negative,-1.0,,Aesthetics,Mobile,Other,0.0
P0915,2024-01-28,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.5364621300890591,152.0,Usability,Tablet,Office,0.0
P0916,2024-01-14,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.5438455361190994,74.0,Aesthetics,Desktop,Office,0.0
P0917,2024-01-06,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-1.0,57.0,Value,Desktop,Home,0.0
P0918,2024-01-11,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.005844562818095639,117.0,Emotional_Response,Mobile,Transit,0.0
,2024-01-07,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.2285703713294247,27.0,Value,Mobile,Home,0.0
P0920,2024-01-08,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.26334223357868525,32.0,Value,Mobile,Office,0.0
P0921,2024-01-30,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.7323039513738674,49.0,Aesthetics,Desktop,Office,0.0
P0922,2024-01-18,Morning_Routine,Experienced some lag during peak hours.,Positive,0.4164277014126165,99.0,Emotional_Response,Tablet,Home,1.0
P0923,2024-01-03,Afternoon_Activity,The design is visually appealing but functionality needs work.,,-0.1151585537716656,26.0,Aesthetics,Mobile,Office,0.0
P0924,2024-01-19,Afternoon_Activity,Experienced some lag during peak hours.,Positive,0.16585682492703577,57.0,Emotional_Response,Tablet,Office,0.0
P0925,2024-01-20,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-0.6259208413258425,35.0,Aesthetics,Tablet,Other,0.0
P0926,2024-01-19,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.07985396075271528,74.0,Performance,Desktop,Office,0.0
P0927,2024-01-03,Evening_Reflection,Experienced some lag during peak hours.,Positive,1.0,87.0,Usability,Desktop,Transit,0.0
P0928,2024-01-27,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,1.0,6.0,Value,Mobile,Transit,1.0
P0929,2024-01-01,Weekly_Summary,Frustrated with the number of steps required.,Neutral,0.039626039350326096,41.0,Usability,Tablet,Transit,0.0
P0930,2024-01-04,Evening_Reflection,"Overall positive experience, would recommend.",Positive,0.9135738251078156,28.0,Value,Mobile,Home,
P0931,2024-01-28,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.30552918693307934,168.0,Aesthetics,Mobile,Other,0.0
P0932,2024-01-22,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.31677821752432866,310.0,Performance,Tablet,Office,0.0
P0933,2024-01-13,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.2668201594419719,57.0,Value,Desktop,Other,0.0
P0934,2024-01-12,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.671493113641323,13.0,Aesthetics,,Office,0.0
P0935,2024-01-26,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,0.08249049998847811,189.0,Value,Desktop,Home,0.0
P0936,2024-01-04,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.6426713448136747,202.0,Usability,Tablet,Home,0.0
P0937,2024-01-13,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.34376304503923766,31.0,Performance,Tablet,Home,0.0
,2024-01-29,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.7876569558447324,83.0,Value,Mobile,Office,0.0
P0939,2024-01-25,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,-0.17170123096140044,14.0,Value,Mobile,Home,0.0
P0940,2024-01-20,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,-0.8247569186864386,48.0,Usability,Tablet,Home,0.0
P0941,2024-01-24,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.07850883061442707,44.0,Performance,Desktop,Home,0.0
P0942,2024-01-07,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.200390256392514,37.0,Value,Desktop,Other,0.0
P0943,2024-01-13,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.6541865816782492,49.0,Emotional_Response,Desktop,Other,0.0
P0944,2024-01-29,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,-0.08049779101198097,160.0,Emotional_Response,Mobile,Other,0.0
P0945,2024-01-28,Morning_Routine,Frustrated with the number of steps required.,Neutral,0.18645418451850693,70.0,Aesthetics,Mobile,Home,0.0
P0946,2024-01-29,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,0.20250392973798373,39.0,Performance,Tablet,Other,1.0
P0947,2024-01-18,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-0.6358884953206222,100.0,Value,Mobile,Office,0.0
P0948,2024-01-01,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.08767938355095183,237.0,Value,Tablet,Other,1.0
P0949,2024-01-18,Morning_Routine,Frustrated with the number of steps required.,Positive,1.0,59.0,Usability,Tablet,Home,0.0
P0950,2024-01-27,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.7734736425145429,64.0,Performance,Mobile,Home,1.0
P0951,2024-01-19,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.6319359065060501,98.0,Value,Tablet,Home,0.0
P0952,2024-01-02,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.6181716085322078,52.0,Usability,Desktop,Transit,0.0
P0953,2024-01-27,Morning_Routine,"Overall positive experience, would recommend.",Positive,0.8569139062304391,30.0,Performance,Mobile,Home,0.0
P0954,2024-01-26,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.6412952487344693,90.0,Emotional_Response,Desktop,,0.0
P0955,2024-01-21,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.9195481675578319,43.0,Value,Desktop,Office,0.0
P0956,2024-01-10,Morning_Routine,Frustrated with the number of steps required.,Neutral,-0.09897579337406802,32.0,Performance,Tablet,Office,1.0
P0957,2024-01-21,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-1.0,320.0,Aesthetics,Desktop,Home,0.0
P0958,2024-01-06,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.4384884831561677,3.0,Value,Tablet,Transit,1.0
P0959,2024-01-01,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.683613049980325,76.0,Emotional_Response,Tablet,Other,0.0
P0960,2024-01-08,,Experienced some lag during peak hours.,Neutral,0.14850334737057105,39.0,Aesthetics,Tablet,Other,0.0
P0961,2024-01-23,Evening_Reflection,,Mixed,0.1782930465422829,30.0,Performance,Mobile,Office,0.0
P0962,2024-01-21,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.4848399033393039,43.0,Aesthetics,Desktop,Office,0.0
P0963,2024-01-27,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.854236478119672,77.0,Aesthetics,Desktop,Transit,1.0
P0964,2024-01-06,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.5211090954136816,78.0,Usability,Mobile,Home,0.0
P0965,2024-01-06,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.730772979304702,19.0,Emotional_Response,Desktop,Other,0.0
P0966,2024-01-24,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.7032367322923277,60.0,Performance,Desktop,Transit,0.0
P0967,2024-01-11,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.00964975992867644,29.0,Aesthetics,Tablet,,0.0
P0968,2024-01-26,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.6330456219158581,51.0,Performance,Mobile,Transit,0.0
P0969,2024-01-10,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,-0.24630188598734587,27.0,Value,Tablet,Office,0.0
P0970,2024-01-22,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-1.0,8.0,Aesthetics,Desktop,Transit,0.0
P0971,2024-01-29,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.021576233510638563,61.0,Value,Desktop,Transit,0.0
P0972,2024-01-27,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.0985787648815524,12.0,Usability,Tablet,Transit,0.0
P0973,2024-01-28,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.7681720635032164,141.0,Aesthetics,Mobile,Other,0.0
P0974,,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.05367337793264873,87.0,Emotional_Response,Mobile,Home,0.0
P0975,2024-01-07,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.1672391121945963,65.0,Usability,Mobile,Office,0.0
P0976,2024-01-26,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-0.14454119584183636,62.0,Performance,Tablet,Office,0.0
P0977,2024-01-29,Morning_Routine,Experienced some lag during peak hours.,Mixed,0.26656575490374806,191.0,Performance,Desktop,Home,0.0
P0978,2024-01-04,Morning_Routine,Frustrated with the number of steps required.,Mixed,0.8646670340089639,30.0,Performance,Desktop,Other,1.0
P0979,2024-01-13,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.6874682824721373,49.0,Usability,Mobile,Other,0.0
P0980,2024-01-02,Weekly_Summary,Experienced some lag during peak hours.,Mixed,-0.07830183286548997,71.0,Aesthetics,Desktop,Other,
P0981,2024-01-25,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.1405028719121581,100.0,Emotional_Response,Tablet,Other,0.0
P0982,2024-01-08,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,-0.04849812487080658,78.0,Emotional_Response,Tablet,Office,0.0
P0983,2024-01-01,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.1459821455985557,118.0,Emotional_Response,Desktop,Transit,1.0
P0984,2024-01-16,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,0.7622745735257447,34.0,Usability,Tablet,Transit,1.0
P0985,2024-01-27,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,0.019514870141926235,,Emotional_Response,Desktop,Other,1.0
,2024-01-27,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.6882419484014215,8.0,Usability,Tablet,Other,0.0
P0987,2024-01-25,Morning_Routine,Frustrated with the number of steps required.,Positive,1.0,16.0,Usability,Desktop,Transit,0.0
P0988,2024-01-14,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,0.5388337085308963,26.0,Performance,Tablet,Home,0.0
P0989,2024-01-13,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.6796204436059956,32.0,Value,Tablet,Home,0.0
P0990,2024-01-02,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.09559324428848917,270.0,Value,Mobile,Transit,0.0
P0991,2024-01-20,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.9147814940544666,99.0,Value,Desktop,Office,1.0
P0992,2024-01-07,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.16003339993384333,16.0,Usability,Mobile,Transit,0.0
P0993,2024-01-25,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,-0.12800878396169285,80.0,Usability,Tablet,Transit,1.0
P0994,2024-01-17,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-1.0,22.0,Value,Mobile,Home,0.0
P0995,2024-01-13,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.15895457762244852,180.0,Emotional_Response,Tablet,Home,0.0
P0996,2024-01-20,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,-0.17436011909922117,99.0,Performance,Desktop,,0.0
P0997,2024-01-10,Morning_Routine,Frustrated with the number of steps required.,Negative,-1.0,124.0,Performance,Desktop,Home,0.0
P0998,2024-01-18,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-1.0,69.0,Usability,Mobile,Home,0.0
P0999,2024-01-20,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.4235691315410303,60.0,Usability,Tablet,Office,0.0
P1000,2024-01-21,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.8426315941438451,35.0,Value,Mobile,Other,0.0
